update,mean_loss,lr
354,0.4053809172255569,7.509881422924901e-05
355,0.007324852111196378,7.501976284584981e-05
356,0.02052193553026882,7.49407114624506e-05
357,0.0003801519014814403,7.486166007905138e-05
358,0.12564270259463228,7.478260869565218e-05
359,0.12365247548586922,7.470355731225297e-05
360,0.08516412328754086,7.462450592885377e-05
361,0.0655230073389248,7.454545454545455e-05
362,0.044974236632697284,7.446640316205534e-05
363,0.1113279858182068,7.438735177865614e-05
364,0.0003505684217088856,7.430830039525692e-05
365,0.007884189111791784,7.422924901185772e-05
366,0.005500327795743942,7.41501976284585e-05
367,0.8687281349557452,7.407114624505929e-05
368,0.17842442728215246,7.399209486166008e-05
369,0.0011335707022226416,7.391304347826086e-05
370,0.0008808659549686126,7.383399209486166e-05
371,0.012117227452108636,7.375494071146245e-05
372,0.2734322226169752,7.367588932806325e-05
373,0.5200838450837182,7.359683794466403e-05
374,0.010929406373179518,7.351778656126482e-05
375,0.0204584771709051,7.343873517786562e-05
376,0.14021259266883135,7.33596837944664e-05
377,0.03188038904045243,7.32806324110672e-05
378,0.042345024936366826,7.320158102766799e-05
379,0.153501708235126,7.312252964426877e-05
380,0.15283314237603918,7.304347826086957e-05
381,0.05132793996017426,7.296442687747036e-05
382,0.041760571431950666,7.288537549407116e-05
383,0.011934314155951142,7.280632411067194e-05
384,0.06241943524219096,7.272727272727273e-05
385,0.018156455029384233,7.264822134387353e-05
386,0.030457987362751737,7.256916996047431e-05
387,0.025446265062782913,7.249011857707511e-05
388,0.35997610085178167,7.24110671936759e-05
389,0.17887529409199487,7.233201581027668e-05
390,0.010191795496211853,7.225296442687748e-05
391,0.008618271225714125,7.217391304347827e-05
392,0.1126905451528728,7.209486166007905e-05
393,0.009139109795796685,7.201581027667984e-05
394,1.2274199013481848,7.193675889328062e-05
395,0.002242216985905543,7.185770750988142e-05
396,0.005127360680489801,7.177865612648221e-05
397,0.026671121144318022,7.169960474308301e-05
398,0.020445288973860443,7.16205533596838e-05
399,0.005063013988547027,7.154150197628458e-05
400,0.10888536175480112,7.146245059288538e-05
401,0.36824629874899983,7.138339920948616e-05
402,0.0972157241194509,7.130434782608696e-05
403,0.012245492020156235,7.122529644268775e-05
404,0.31502108240965754,7.114624505928854e-05
405,0.12578694606781937,7.106719367588933e-05
406,0.04290246404707432,7.098814229249012e-05
407,0.014278458547778428,7.090909090909092e-05
408,0.01158538181334734,7.08300395256917e-05
409,0.008382654748857021,7.075098814229249e-05
410,0.2324279948079493,7.067193675889329e-05
411,0.012323939241468906,7.059288537549407e-05
412,0.07383575924905017,7.051383399209487e-05
413,0.23890654469141737,7.043478260869566e-05
414,0.14671783859375864,7.035573122529645e-05
415,0.17926466080825776,7.027667984189724e-05
416,0.03489925747271627,7.019762845849803e-05
417,0.011923558544367552,7.011857707509882e-05
418,0.12949125724844635,7.00395256916996e-05
419,0.013775856350548565,6.99604743083004e-05
420,0.3325203079584753,6.988142292490119e-05
421,0.04546448844484985,6.980237154150197e-05
422,0.01345702503749635,6.972332015810277e-05
423,0.032447155099362135,6.964426877470356e-05
424,0.08891559070616495,6.956521739130436e-05
425,0.006762390665244311,6.948616600790514e-05
426,0.05262548182508908,6.940711462450593e-05
427,0.23403922485886142,6.932806324110673e-05
428,0.0410974170663394,6.924901185770751e-05
429,0.0074620677914936095,6.916996047430831e-05
430,0.0036019600120198447,6.90909090909091e-05
431,0.41469163226429373,6.901185770750988e-05
432,0.05479461015784182,6.893280632411068e-05
433,0.022148102812934667,6.885375494071147e-05
434,0.12372811688692309,6.877470355731227e-05
435,0.2831905001658015,6.869565217391305e-05
436,0.01717196890967898,6.861660079051384e-05
437,0.004854200218687765,6.853754940711464e-05
438,0.00252892859862186,6.845849802371542e-05
439,0.04613841273385333,6.837944664031622e-05
440,0.1454450695819105,6.8300395256917e-05
441,0.030790728982537985,6.822134387351778e-05
442,0.0008419983787462115,6.814229249011858e-05
443,0.10525431342830416,6.806324110671936e-05
444,0.001393595797708258,6.798418972332016e-05
445,0.21750985746621154,6.790513833992095e-05
446,0.0452586812152731,6.782608695652173e-05
447,0.0006141949106677203,6.774703557312253e-05
448,0.007137149390473496,6.766798418972332e-05
449,0.012231891549163265,6.758893280632412e-05
450,0.15277822426287457,6.75098814229249e-05
451,0.010142736311536282,6.743083003952569e-05
452,0.00200235682859784,6.735177865612649e-05
453,0.006985758085647831,6.727272727272727e-05
454,0.0023283073696802603,6.719367588932807e-05
455,0.00434118120574567,6.711462450592886e-05
456,0.023876875697169453,6.703557312252964e-05
457,0.05434049935411167,6.695652173913044e-05
458,0.00414561782781675,6.687747035573123e-05
459,0.14447343827851,6.679841897233203e-05
460,0.6017143107383163,6.671936758893281e-05
461,0.03582244196513784,6.66403162055336e-05
462,0.01659617789209733,6.65612648221344e-05
463,0.0006652290212514345,6.648221343873518e-05
464,0.0039860089200374205,6.640316205533598e-05
465,0.021328705799533054,6.632411067193675e-05
466,0.0070015214405430015,6.624505928853755e-05
467,0.024008901807974325,6.616600790513834e-05
468,0.0015548897499684244,6.608695652173912e-05
469,0.0361798798894597,6.600790513833992e-05
470,0.008893444874047418,6.592885375494071e-05
471,0.009671831074228976,6.584980237154151e-05
472,0.11701453565910924,6.57707509881423e-05
473,0.7264008333295351,6.569169960474308e-05
474,0.023569636308820918,6.561264822134388e-05
475,0.018694679196414654,6.553359683794466e-05
476,0.023713057194981957,6.545454545454546e-05
477,0.0017564490226504859,6.537549407114625e-05
478,0.3846428303195353,6.529644268774703e-05
479,0.004226068194839172,6.521739130434783e-05
480,0.0513165538868634,6.513833992094862e-05
481,0.000837720392155461,6.505928853754942e-05
482,0.0009442688606213778,6.49802371541502e-05
483,0.00621464633877622,6.490118577075099e-05
484,0.0009887132473522797,6.482213438735179e-05
485,0.00428942251164699,6.474308300395257e-05
486,0.026027513315966644,6.466403162055336e-05
487,0.05379340431318269,6.458498023715416e-05
488,0.0003366640466992976,6.450592885375494e-05
489,0.0009571399423293769,6.442687747035574e-05
490,0.12135604386639898,6.434782608695652e-05
491,0.0002912630225182511,6.426877470355732e-05
492,0.0007383013544313144,6.41897233201581e-05
493,0.014952854471630417,6.411067193675889e-05
494,0.0010890662597375922,6.403162055335969e-05
495,0.05444242696103174,6.395256916996047e-05
496,0.28738787227121065,6.387351778656127e-05
497,0.04144100332268863,6.379446640316206e-05
498,0.0029390224008238874,6.371541501976284e-05
499,0.0141852337446835,6.363636363636364e-05
500,0.023821763890737202,6.355731225296443e-05
501,0.04903559039848915,6.347826086956523e-05
502,0.20335111638632952,6.339920948616601e-05
503,0.0004361957817309303,6.33201581027668e-05
504,0.0011081452830694616,6.32411067193676e-05
505,0.06500179048089194,6.316205533596838e-05
506,0.060195749889317085,6.308300395256918e-05
507,0.03992771352568525,6.300395256916997e-05
508,0.09323239763762103,6.292490118577075e-05
509,0.9364949459049967,6.284584980237155e-05
510,0.11031602490038495,6.276679841897234e-05
511,0.648903022378363,6.268774703557314e-05
